Brazil,Willian Borges da Silva,101,51,66:00:00,No Goal,7533,Brazil,Switzerland
Brazil,Willian Borges da Silva,100,57,66:11:00,No Goal,7533,Brazil,Switzerland
Brazil,Philippe Coutinho Correia,108,32,69:01:00,No Goal,7533,Brazil,Switzerland
Switzerland,Blerim DÅ¾emaili,100,42,72:06:00,No Goal,7533,Brazil,Switzerland
Brazil,Fernando Luiz Rosa,92,52,76:01:00,No Goal,7533,Brazil,Switzerland
Brazil,Neymar da Silva Santos Junior,96,21,77:02:00,No Goal,7533,Brazil,Switzerland
Brazil,Roberto Firmino Barbosa de Oliveira,114,54,81:09:00,No Goal,7533,Brazil,Switzerland
Brazil,Neymar da Silva Santos Junior,109,38,87:18:00,No Goal,7533,Brazil,Switzerland
Switzerland,Xherdan Shaqiri,99,51,88:26:00,No Goal,7533,Brazil,Switzerland
Brazil,Roberto Firmino Barbosa de Oliveira,112,40,89:40:00,No Goal,7533,Brazil,Switzerland
Brazil,JoÃ£o Miranda de Souza Filho,105,40,90:40:00,No Goal,7533,Brazil,Switzerland
Brazil,Renato Soares de Oliveira Augusto,115,32,95:30:00,No Goal,7533,Brazil,Switzerland
Mexico,Hirving Rodrigo Lozano Bahena,111,29,00:57,No Goal,7534,Germany,Mexico
Germany,Timo Werner,114,54,02:40,No Goal,7534,Germany,Mexico
Germany,Mats Hummels,103,41,06:31,No Goal,7534,Germany,Mexico
Mexico,Miguel Arturo LayÃºn Prado,95,38,08:29,No Goal,7534,Germany,Mexico
Mexico,HÃ©ctor Miguel Herrera LÃ³pez,91,40,09:56,No Goal,7534,Germany,Mexico
Mexico,HÃ©ctor Alfredo Moreno Herrera,110,39,13:53,No Goal,7534,Germany,Mexico
Germany,Julian Draxler,94,28,15:28,No Goal,7534,Germany,Mexico
Germany,Toni Kroos,87,23,15:53,No Goal,7534,Germany,Mexico
Germany,Timo Werner,105,46,19:29,No Goal,7534,Germany,Mexico
Germany,Toni Kroos,97,27,21:52,No Goal,7534,Germany,Mexico
Mexico,Javier HernÃ¡ndez BalcÃ¡zar,100,31,22:33,No Goal,7534,Germany,Mexico
Mexico,Miguel Arturo LayÃºn Prado,95,39,26:01:00,No Goal,7534,Germany,Mexico
Mexico,Miguel Arturo LayÃºn Prado,97,34,28:33:00,No Goal,7534,Germany,Mexico
Germany,Sami Khedira,107,50,36:42:00,No Goal,7534,Germany,Mexico
Germany,Toni Kroos,95,49,38:02:00,No Goal,7534,Germany,Mexico
Mexico,Carlos Alberto Vela Garrido,102,32,44:46:00,No Goal,7534,Germany,Mexico
Germany,Marvin Plattenhardt,95,30,47:31:00,No Goal,7534,Germany,Mexico
Germany,Joshua Kimmich,93,40,52:17:00,No Goal,7534,Germany,Mexico
Germany,Julian Draxler,105,25,54:23:00,No Goal,7534,Germany,Mexico
Germany,Toni Kroos,102,36,54:49:00,No Goal,7534,Germany,Mexico
Mexico,JosÃ© AndrÃ©s Guardado HernÃ¡ndez,102,29,56:38:00,No Goal,7534,Germany,Mexico
Germany,Julian Draxler,99,31,60:57:00,No Goal,7534,Germany,Mexico
Germany,Joshua Kimmich,109,41,64:04:00,No Goal,7534,Germany,Mexico
Germany,Julian Draxler,104,31,66:43:00,No Goal,7534,Germany,Mexico
Germany,Timo Werner,114,34,67:03:00,No Goal,7534,Germany,Mexico
Germany,Marco Reus,114,58,70:55:00,No Goal,7534,Germany,Mexico
Germany,Toni Kroos,100,49,75:22:00,No Goal,7534,Germany,Mexico
Germany,Julian Draxler,106,40,76:26:00,No Goal,7534,Germany,Mexico
Mexico,Miguel Arturo LayÃºn Prado,97,48,77:05:00,No Goal,7534,Germany,Mexico
Germany,Mesut Ã–zil,99,52,78:22:00,No Goal,7534,Germany,Mexico
Mexico,Miguel Arturo LayÃºn Prado,101,54,81:09:00,No Goal,7534,Germany,Mexico
Germany,Toni Kroos,99,33,83:35:00,No Goal,7534,Germany,Mexico
Germany,Mario GÃ³mez GarcÃ­a,113,35,85:10:00,No Goal,7534,Germany,Mexico
Germany,Mario GÃ³mez GarcÃ­a,113,40,86:56:00,No Goal,7534,Germany,Mexico
Germany,Mario GÃ³mez GarcÃ­a,117,39,88:32:00,No Goal,7534,Germany,Mexico
Germany,Julian Brandt,96,31,88:38:00,No Goal,7534,Germany,Mexico
Germany,JÃ©rÃ´me Boateng,95,59,89:46:00,No Goal,7534,Germany,Mexico
Serbia,Aleksandar MitroviÄ‡,112,42,00:58,No Goal,7535,Costa Rica,Serbia
Costa Rica,Marcos Danilo UreÃ±a Porras,119,52,01:39,No Goal,7535,Costa Rica,Serbia
Costa Rica,Giancarlo GonzÃ¡lez Castro,112,45,02:24,No Goal,7535,Costa Rica,Serbia
Serbia,Aleksandar Kolarov,93,20,06:47,No Goal,7535,Costa Rica,Serbia
Costa Rica,Giancarlo GonzÃ¡lez Castro,116,48,11:18,No Goal,7535,Costa Rica,Serbia
Serbia,Aleksandar MitroviÄ‡,104,53,12:37,No Goal,7535,Costa Rica,Serbia
Serbia,Aleksandar MitroviÄ‡,116,32,15:38,No Goal,7535,Costa Rica,Serbia
Costa Rica,Marcos Danilo UreÃ±a Porras,96,42,38:22:00,No Goal,7535,Costa Rica,Serbia
Costa Rica,Francisco Javier Calvo Quesada,101,29,41:37:00,No Goal,7535,Costa Rica,Serbia
Serbia,Aleksandar MitroviÄ‡,109,39,49:49:00,No Goal,7535,Costa Rica,Serbia
Serbia,Aleksandar MitroviÄ‡,114,41,53:55:00,No Goal,7535,Costa Rica,Serbia
Serbia,Sergej MilinkoviÄ‡-SaviÄ‡,109,45,65:42:00,No Goal,7535,Costa Rica,Serbia
Serbia,Sergej MilinkoviÄ‡-SaviÄ‡,94,37,74:59:00,No Goal,7535,Costa Rica,Serbia
Serbia,Filip KostiÄ‡,118,42,75:45:00,No Goal,7535,Costa Rica,Serbia
Serbia,Nemanja MatiÄ‡,100,36,76:12:00,No Goal,7535,Costa Rica,Serbia
Costa Rica,Joel Nathaniel Campbell Samuels,102,57,78:26:00,No Goal,7535,Costa Rica,Serbia
Costa Rica,Celso Borges Mora,100,43,78:32:00,No Goal,7535,Costa Rica,Serbia
Serbia,Filip KostiÄ‡,101,30,89:47:00,No Goal,7535,Costa Rica,Serbia
Costa Rica,Cristian Gamboa Luna,79,33,90:42:00,No Goal,7535,Costa Rica,Serbia
Costa Rica,Ã“scar Esau Duarte GaitÃ¡n,112,31,92:18:00,No Goal,7535,Costa Rica,Serbia
Costa Rica,Bryan Ruiz GonzÃ¡lez,106,42,94:39:00,No Goal,7535,Costa Rica,Serbia
Belgium,Romelu Lukaku Menama,113,34,00:40,No Goal,7536,Belgium,Panama
Panama,Edgar Yoel BÃ¡rcenas Herrera,96,51,03:15,No Goal,7536,Belgium,Panama
Belgium,Yannick Ferreira Carrasco,104,24,05:49,No Goal,7536,Belgium,Panama
Belgium,Dries Mertens,104,54,06:20,No Goal,7536,Belgium,Panama
Belgium,Eden Hazard,118,30,11:01,No Goal,7536,Belgium,Panama
Belgium,Dries Mertens,110,57,18:11,No Goal,7536,Belgium,Panama
Belgium,Kevin De Bruyne,98,22,21:14,No Goal,7536,Belgium,Panama
Belgium,Eden Hazard,103,56,25:06:00,No Goal,7536,Belgium,Panama
Belgium,Eden Hazard,109,54,37:02:00,No Goal,7536,Belgium,Panama
Panama,RomÃ¡n Aureliano Torres Morcillo,104,37,38:33:00,No Goal,7536,Belgium,Panama
Belgium,Dries Mertens,103,50,40:00:00,No Goal,7536,Belgium,Panama
Panama,Armando Enrique Cooper Whitaker,92,53,41:18:00,No Goal,7536,Belgium,Panama
Belgium,Kevin De Bruyne,97,26,51:41:00,No Goal,7536,Belgium,Panama
Panama,Michael Amir Murillo Bermudez,111,49,53:58:00,No Goal,7536,Belgium,Panama
Panama,RomÃ¡n Aureliano Torres Morcillo,111,38,54:41:00,No Goal,7536,Belgium,Panama
Panama,Edgar Yoel BÃ¡rcenas Herrera,99,33,57:39:00,No Goal,7536,Belgium,Panama
Belgium,Kevin De Bruyne,94,37,64:54:00,No Goal,7536,Belgium,Panama
Belgium,Eden Hazard,95,29,82:23:00,No Goal,7536,Belgium,Panama
Panama,Fidel Escobar Mendieta,96,19,88:48:00,No Goal,7536,Belgium,Panama
